y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1718,6,5409,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5409,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,2,2,0,0,1,1,0
1718,6,5410,Low Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,31,7,0,38,81.6,0,37,1,0
1718,6,5410,Low Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5410,Low Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,6,5413,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,16,1,19,10.5,0,13,6,0
1718,6,5413,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5413,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,2,2,0,0,1,1,0
1718,6,5416,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,5,0,12,58.3,0,10,2,0
1718,6,5416,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5416,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,3,3,0,0,1,2,0
1718,6,5419,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,0,0,1,100,0,1,0,0
1718,6,5419,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5419,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5420,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,2,10,19,36.8,0,14,5,0
1718,6,5420,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5420,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5421,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,0,0,4,100,0,0,4,0
1718,6,5421,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,6,5421,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,6,5422,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,0,0,39,39,0,0,34,5,0
1718,6,5422,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5422,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,2,2,0,0,0,2,0
1718,6,5441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,6,0,15,60,0,13,2,0
1718,6,5441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,6,5481,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,3,0,10,70,0,7,3,0
1718,6,5481,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1718,6,5481,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,6,5710,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,26,11,23,60,43.3,0,48,12,0
1718,6,5710,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5710,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,6,5717,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,0,1,13,14,0,0,3,11,0
1718,6,5717,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,6,5717,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5791,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,11,0,0,11,100,0,10,1,0
1718,6,5791,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,6,5791,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,6,5801,High Minority/High Poverty/Title I,10,School Chart,Teachers,2,2,0,4,50,0,4,0,0
1718,6,5801,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,6,5801,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5852,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,2,0,7,71.4,0,4,3,0
1718,6,5852,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5852,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,5861,Mid-Range Minority/High Poverty/Non-Title I,10,School Chart,Teachers,2,6,0,8,25,0,7,1,0
1718,6,5861,Mid-Range Minority/High Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,5861,Mid-Range Minority/High Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,6,6501,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,30,0,37,18.9,0,37,0,0
1718,6,6501,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,6501,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,3,1,0,4,75,0,4,0,0
1718,6,7004,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,2,73,0,75,2.7,0,75,0,0
1718,6,7004,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,7004,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,11,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,35,1,43,16.3,0,42,1,0
1819,6,11,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,11,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,21,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,19,42,0,61,31.1,0,61,0,0
1819,6,21,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,21,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,31,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,34,1,42,16.7,0,41,1,0
1819,6,31,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,31,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,41,High Minority/High Poverty/Title I,10,School Chart,Teachers,6,17,0,23,26.1,0,23,0,0
1819,6,41,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,41,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,101,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,39,1,41,2.4,0,39,2,0
1819,6,101,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,101,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,111,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,41,0,47,12.8,0,47,0,0
1819,6,111,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,111,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,121,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,21,0,33,36.4,0,32,1,0
1819,6,121,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,121,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,131,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,30,72,1,103,29.1,0,100,3,0
1819,6,131,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,131,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,1,0,3,66.7,0,3,0,0
1819,6,151,High Minority/High Poverty/Title I,10,School Chart,Teachers,4,32,2,38,10.5,0,36,2,0
1819,6,151,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,151,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,161,High Minority/High Poverty/Title I,10,School Chart,Teachers,10,24,1,35,28.6,0,32,3,0
1819,6,161,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,161,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,171,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,18,82,1,101,17.8,0,100,1,0
1819,6,171,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,171,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,2,3,0,5,40,0,5,0,0
1819,6,185,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,51,1,56,7.1,0,55,1,0
1819,6,185,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,185,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,191,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,37,1,45,15.6,0,43,2,0
1819,6,191,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,191,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,201,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,28,2,33,9.1,0,26,7,0
1819,6,201,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,201,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,211,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,16,54,0,70,22.9,0,70,0,0
1819,6,211,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,211,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,2,2,0,4,50,0,4,0,0
1819,6,221,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,16,32,0,48,33.3,0,47,1,0
1819,6,221,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,221,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,231,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,36,1,49,24.5,0,46,3,0
1819,6,231,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,231,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,241,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,21,70,1,92,22.8,0,90,2,0
1819,6,241,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,241,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,3,2,0,5,60,0,5,0,0
1819,6,251,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,24,51,0,75,32,0,75,0,0
1819,6,251,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,251,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,271,High Minority/High Poverty/Title I,10,School Chart,Teachers,10,38,1,49,20.4,0,46,3,0
1819,6,271,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,271,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,321,High Minority/High Poverty/Title I,10,School Chart,Teachers,21,29,1,51,41.2,0,49,2,0
1819,6,321,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,321,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,331,High Minority/High Poverty/Title I,10,School Chart,Teachers,8,18,1,27,29.6,0,26,1,0
1819,6,331,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,331,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,341,High Minority/High Poverty/Title I,10,School Chart,Teachers,12,14,1,27,44.4,0,26,1,0
1819,6,341,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,341,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,343,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,32,0,46,30.4,0,46,0,0
1819,6,343,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,343,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,361,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,23,74,0,97,23.7,0,96,1,0
1819,6,361,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,361,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,2,2,0,4,50,0,4,0,0
1819,6,371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,25,90,1,116,21.6,0,115,1,0
1819,6,371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,4,0,5,20,0,5,0,0
1819,6,391,High Minority/High Poverty/Title I,10,School Chart,Teachers,10,29,2,41,24.4,0,37,4,0
1819,6,391,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,391,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,403,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,12,53,0,65,18.5,0,65,0,0
1819,6,403,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,403,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,3,0,4,25,0,4,0,0
1819,6,405,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,14,0,19,26.3,0,19,0,0
1819,6,405,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,405,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,452,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,10,66,5,81,12.3,0,77,4,0
1819,6,452,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,452,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,3,0,4,25,0,4,0,0
1819,6,461,High Minority/High Poverty/Title I,10,School Chart,Teachers,11,24,0,35,31.4,0,32,3,0
1819,6,461,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,461,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,471,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,32,0,36,11.1,0,36,0,0
1819,6,471,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,471,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,3,0,0,3,100,0,3,0,0
1819,6,481,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,32,1,45,26.7,0,44,1,0
1819,6,481,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,481,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,6,491,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,2,32,1,35,5.7,0,35,0,0
1819,6,491,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,491,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,501,High Minority/High Poverty/Title I,10,School Chart,Teachers,7,15,1,23,30.4,0,22,1,0
1819,6,501,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,501,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,511,High Minority/High Poverty/Title I,10,School Chart,Teachers,6,31,0,37,16.2,0,35,2,0
1819,6,511,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,511,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,521,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,45,1,52,11.5,0,51,1,0
1819,6,521,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,521,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,531,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,15,24,1,40,37.5,0,38,2,0
1819,6,531,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,531,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,551,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,26,0,39,33.3,0,39,0,0
1819,6,551,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,551,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,3,0,0,3,100,0,3,0,0
1819,6,561,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,44,1,55,18.2,0,54,1,0
1819,6,561,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,561,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,571,High Minority/High Poverty/Title I,10,School Chart,Teachers,11,28,1,40,27.5,0,39,1,0
1819,6,571,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,571,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,581,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,24,48,0,72,33.3,0,72,0,0
1819,6,581,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,581,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,1,0,3,66.7,0,3,0,0
1819,6,601,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,4,14,1,19,21.1,0,18,1,0
1819,6,601,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,601,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,6,611,High Minority/High Poverty/Title I,10,School Chart,Teachers,6,23,1,30,20,0,27,3,0
1819,6,611,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,611,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,621,High Minority/High Poverty/Title I,10,School Chart,Teachers,8,22,1,31,25.8,0,30,1,0
1819,6,621,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,621,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,631,High Minority/High Poverty/Title I,10,School Chart,Teachers,21,24,0,45,46.7,0,43,2,0
1819,6,631,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,631,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,641,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,2,32,0,34,5.9,0,34,0,0
1819,6,641,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,641,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,653,High Minority/High Poverty/Non-Title I,10,School Chart,Teachers,6,13,0,19,31.6,0,19,0,0
1819,6,653,High Minority/High Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,653,High Minority/High Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,691,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,36,0,42,14.3,0,42,0,0
1819,6,691,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,691,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,701,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,20,59,1,80,25,0,79,1,0
1819,6,701,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,701,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,6,711,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,39,1,48,16.7,0,43,5,0
1819,6,711,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,711,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,721,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,15,29,1,45,33.3,0,43,2,0
1819,6,721,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,721,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,6,731,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,60,0,64,6.3,0,64,0,0
1819,6,731,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,731,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,751,High Minority/High Poverty/Title I,10,School Chart,Teachers,11,26,0,37,29.7,0,34,3,0
1819,6,751,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,751,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,40,0,52,23.1,0,51,1,0
1819,6,761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,6,811,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,42,0,49,14.3,0,47,2,0
1819,6,811,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,811,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,831,High Minority/High Poverty/Title I,10,School Chart,Teachers,13,36,0,49,26.5,0,49,0,0
1819,6,831,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,831,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,32,0,40,20,0,38,2,0
1819,6,841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,6,851,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,37,1,48,20.8,0,45,3,0
1819,6,851,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,851,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,861,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,62,0,76,18.4,0,76,0,0
1819,6,861,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,861,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1819,6,871,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,4,28,0,32,12.5,0,32,0,0
1819,6,871,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,871,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,6,881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,25,59,1,85,29.4,0,84,1,0
1819,6,881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,6,881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
