y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1718,29,7675,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,21,1,0,22,95.5,0,18,4,0
1718,29,7675,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,29,7675,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,7677,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,5,1,0,6,83.3,0,3,3,0
1718,29,7677,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,29,7677,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,7680,High Minority/High Poverty/Title I,10,School Chart,Teachers,8,0,0,8,100,0,0,8,0
1718,29,7680,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,1,2,0,0,0,2,0
1718,29,7680,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,29,7681,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,34,1,0,35,97.1,0,23,12,0
1718,29,7681,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,29,7681,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,2,2,0,0,2,0,0
1718,29,7791,High Minority/High Poverty/Title I,10,School Chart,Teachers,4,1,0,5,80,0,0,5,0
1718,29,7791,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,29,7791,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,7805,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,43,0,0,43,100,0,26,17,0
1718,29,7805,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,29,7805,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,29,7806,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,54,1,0,55,98.2,0,33,22,0
1718,29,7806,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,29,7806,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,29,7811,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,16,1,0,17,94.1,0,11,6,0
1718,29,7811,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,29,7811,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,7812,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,41,0,0,41,100,0,25,16,0
1718,29,7812,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,29,7812,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1718,29,7813,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,4,0,0,4,100,0,1,3,0
1718,29,7813,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,1,0,0
1718,29,7813,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,7814,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,0,0,7,100,0,1,6,0
1718,29,7814,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,29,7814,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,7815,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,24,1,0,25,96,0,3,22,0
1718,29,7815,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,29,7815,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,7816,High Minority/High Poverty/Title I,10,School Chart,Teachers,2,0,0,2,100,0,0,2,0
1718,29,7816,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,29,7816,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,7821,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,11,0,0,11,100,0,0,11,0
1718,29,7821,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,29,7821,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,29,7822,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,0,0,5,100,0,3,2,0
1718,29,7822,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,29,7822,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,29,5,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,37,0,40,7.5,1,36,3,2.5
1819,29,5,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,5,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1819,29,41,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,17,35,0,52,32.7,2,48,2,3.85
1819,29,41,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,41,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,1,1,0
1819,29,42,Mid-Range Minority/High Poverty/Title I,10,School Chart,Teachers,14,48,0,62,22.6,2,55,5,3.23
1819,29,42,Mid-Range Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,42,Mid-Range Minority/High Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1819,29,43,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,23,72,0,95,24.2,1,93,1,1.05
1819,29,43,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,43,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,2,5,20,0,0,5,0
1819,29,51,High Minority/High Poverty/Title I,10,School Chart,Teachers,8,24,0,32,25,1,28,3,3.13
1819,29,51,High Minority/High Poverty/Title I,10,School Chart,Principals,0,2,0,2,0,0,0,2,0
1819,29,51,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,29,52,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,18,33,0,51,35.3,0,51,0,0
1819,29,52,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,52,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,0,0,2,100,0,0,2,0
1819,29,54,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,42,0,56,25,0,53,3,0
1819,29,54,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,54,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1819,29,55,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,31,63,0,94,33,2,90,2,2.13
1819,29,55,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,55,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,0,3,0
1819,29,56,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,53,0,64,17.2,0,60,4,0
1819,29,56,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,56,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,29,59,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,0,68,0,68,0,0,67,1,0
1819,29,59,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,59,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,60,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,18,0,25,28,0,25,0,0
1819,29,60,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,60,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,63,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,9,0,11,18.2,0,10,1,0
1819,29,63,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,29,63,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1819,29,65,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,16,49,0,65,24.6,0,62,3,0
1819,29,65,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,65,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1819,29,69,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,19,99,0,118,16.1,0,111,7,0
1819,29,69,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,69,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,3,1,0,4,75,0,0,4,0
1819,29,70,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,39,0,44,11.4,0,41,3,0
1819,29,70,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,70,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,72,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,48,0,53,9.4,0,52,1,0
1819,29,72,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,2,0,2,0,0,0,2,0
1819,29,72,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,29,73,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,40,109,0,149,26.8,1,144,4,0.67
1819,29,73,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,73,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,4,1,7,28.6,0,0,7,0
1819,29,74,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,33,0,45,26.7,0,44,1,0
1819,29,74,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,74,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1819,29,81,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,41,0,45,8.9,0,41,4,0
1819,29,81,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,81,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,82,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,51,0,61,16.4,0,61,0,0
1819,29,82,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,82,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1819,29,84,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,51,0,54,5.6,0,52,2,0
1819,29,84,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,84,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,85,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,6,53,0,59,10.2,0,58,1,0
1819,29,85,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,85,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1819,29,86,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,5,75,0,80,6.3,0,80,0,0
1819,29,86,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,86,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,2,1,0,3,66.7,0,0,3,0
1819,29,89,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,8,109,0,117,6.8,0,117,0,0
1819,29,89,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,89,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,4,0,5,20,0,0,5,0
1819,29,92,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,49,0,54,9.3,0,51,3,0
1819,29,92,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,92,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1819,29,93,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,16,102,0,118,13.6,0,117,1,0
1819,29,93,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,93,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,2,4,0,6,33.3,0,0,6,0
1819,29,100,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,3,57,0,60,5,0,57,3,0
1819,29,100,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,100,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,102,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,46,0,53,13.2,0,52,1,0
1819,29,102,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,102,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,29,110,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,58,0,66,12.1,0,63,3,0
1819,29,110,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,110,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,120,High Minority/High Poverty/Title I,10,School Chart,Teachers,16,15,0,31,51.6,2,25,4,6.45
1819,29,120,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,120,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,121,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,1,26,0,27,3.7,0,25,2,0
1819,29,121,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,121,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,123,High Minority/High Poverty/Title I,10,School Chart,Teachers,2,7,0,9,22.2,0,9,0,0
1819,29,123,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,123,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,29,125,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,17,44,0,61,27.9,0,58,3,0
1819,29,125,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,125,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1819,29,128,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,18,36,0,54,33.3,0,52,2,0
1819,29,128,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,128,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,131,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,52,65,0,117,44.4,3,112,2,2.56
1819,29,131,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,131,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,1,4,25,0,0,4,0
1819,29,141,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,3,39,0,42,7.1,0,42,0,0
1819,29,141,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,141,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,29,151,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,33,102,0,135,24.4,0,133,2,0
1819,29,151,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,151,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,2,3,1,6,33.3,0,2,4,0
1819,29,161,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,34,0,38,10.5,0,35,3,0
1819,29,161,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,161,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,29,191,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,36,0,48,25,0,46,2,0
1819,29,191,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,191,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,29,201,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,6,51,0,57,10.5,0,57,0,0
1819,29,201,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,201,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,1,2,50,0,0,2,0
1819,29,261,Mid-Range Minority/High Poverty/Title I,10,School Chart,Teachers,6,31,0,37,16.2,0,35,2,0
1819,29,261,Mid-Range Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,261,Mid-Range Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,271,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,0,42,0,42,0,0,40,2,0
1819,29,271,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,271,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,281,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,18,67,0,85,21.2,0,83,2,0
1819,29,281,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,281,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,2,5,0,0,0,5,0
1819,29,282,High Minority/High Poverty/Title I,10,School Chart,Teachers,4,19,0,23,17.4,0,22,1,0
1819,29,282,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,282,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,284,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,43,0,55,21.8,0,55,0,0
1819,29,284,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,284,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1819,29,291,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,29,76,0,105,27.6,2,99,4,1.9
1819,29,291,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,291,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,2,5,20,0,0,5,0
1819,29,311,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,53,0,56,5.4,1,52,3,1.79
1819,29,311,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,311,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,322,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,16,27,0,43,37.2,1,41,1,2.33
1819,29,322,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,322,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,1,3,33.3,0,0,3,0
1819,29,361,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,3,54,0,57,5.3,0,57,0,0
1819,29,361,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,361,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,29,363,High Minority/High Poverty/Non-Title I,10,School Chart,Teachers,1,12,0,13,7.7,0,13,0,0
1819,29,363,High Minority/High Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,363,High Minority/High Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,371,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,2,17,0,19,10.5,0,18,1,0
1819,29,371,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,371,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,401,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,13,53,0,66,19.7,0,64,2,0
1819,29,401,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,401,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1819,29,441,High Minority/High Poverty/Title I,10,School Chart,Teachers,12,22,0,34,35.3,0,32,2,0
1819,29,441,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,441,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,521,High Minority/High Poverty/Title I,10,School Chart,Teachers,4,48,0,52,7.7,0,49,3,0
1819,29,521,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,521,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,527,Low Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,6,55,0,61,9.8,1,59,1,1.64
1819,29,527,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,527,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1819,29,561,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,40,0,47,14.9,0,47,0,0
1819,29,561,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,561,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,1,2,0,0,0,2,0
1819,29,571,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,4,51,0,55,7.3,0,53,2,0
1819,29,571,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,571,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1819,29,631,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,35,0,42,16.7,0,41,1,0
1819,29,631,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,631,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1819,29,641,Mid-Range Minority/High Poverty/Title I,10,School Chart,Teachers,2,28,0,30,6.7,0,29,1,0
1819,29,641,Mid-Range Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,641,Mid-Range Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1819,29,651,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,9,65,0,74,12.2,1,73,0,1.35
1819,29,651,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,651,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1819,29,682,High Minority/High Poverty/Title I,10,School Chart,Teachers,15,50,0,65,23.1,0,62,3,0
1819,29,682,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,682,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,3,4,25,0,0,4,0
1819,29,691,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,43,0,49,12.2,0,46,3,0
1819,29,691,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,29,691,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1819,29,701,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,49,0,56,12.5,0,53,3,0
